"","text","word_scores","compound","pos","neu","neg","but_count","positive","negative","neutral","assigned"
"3349"," Hallo, please find the unroll here: 1/ How College COVID Vaccine Mandates Put Students In Danger: The ","{0, 0, 1.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.4, 0}",-0.273,0.106,0.737,0.157,0,0.403041825095057,0.596958174904943,0,"Negative"
"3350","Even Meghalaya govt. is deciding to reopen colleges and matter have been accorded TOPMOST PRIORITY. They are asking all college Principals to collect vaccine certificate of students and othet staffs. What about us?   ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.026,0.033,0.967,0,0,1,0,0,"Positive"
"3351","i get my second vaccine shot the 8th and i have a college tour the 10th . praying that i dont pass out","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5, 0, 0, 0, 0, 0}",0.361,0.102,0.898,0,0,1,0,0,"Positive"
"3352","  Also every college is adding it to mandatory vaccine list for students. So no military,  no high education. I would say theres always McDonalds,  but Im sure most private will also require it.","{0, 0, 0, 0, 0, 0, 0, 0, 0.15, 0, 0, 0, 0, 0, 0.1465, 0, 0.57585, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.95, 0, 0, 0, 0, 0, 0}",0.589,0.185,0.815,0,1,1,0,0,"Positive"
"3353","     Im aware, but completely healthy skeptics who wont get the vaccine for... reasons only hurt the populace. In college I worked with the elderly, most of them cant get the vaccine for legitimate reasons. Therefore it is the obligation of those who are healthy enough to get it.","{0, 0, 0, 0, 0, 2.9895, -1.017525, 0, 0, 0, 0, 0, 0, 0, 0, -3.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.55, 0, 0, 0, 0}",0.232,0.127,0.761,0.112,1,0.531380753138075,0.468619246861925,0,"Positive"
"3354","A Covid-19 vaccine site is open today at Oxnard College, 3250 S Rose Ave., Oxnard, 93033. Monday, July 5 12:00 pm -7:30 pm Vaccine: Pfizer and Janssen. No appointment needed. Available for anyone 12 or older. #COVIDVaccination #venturacounty ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.296,0,0.944,0.056,0,0,1,0,"Negative"
"3355","Going to write KIDS CAN\T GET THE VACCINE. KIDS CAN\T GET THE VACCINE. KIDS CAN\T GET THE VACCINE. KIDS CAN\T GET THE VACCINE. KIDS CAN\T GET THE VACCINE. x10 on my college essay and get into Stanford","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"3356","A number of US colleges that led the Eugenics field 90 years ago are now leading mandatory vaccination.They similarly lack a scientific basis but follow popular myth in guise of science.They need help to back down ","{0, 0.15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.15, 0, 0, -0.65, 0, 0, 0, 0, 0, 2.7, 0, 0, 0, 0, 0, 0, 2.55, 0, 0, 0}",0.785,0.226,0.735,0.039,1,0.852830188679245,0.147169811320755,0,"Positive"
"3357","When Covid-19 cases are soaring across the UK, we must not lose the benefits of a successful vaccine programme to rash decisions. Read our full response to the Govt\s latest #Covid19UK announcement. #safestaffingsaveslives","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.258, 0, -1.184, 0, 0, 2.8, 0, 0, 0, -1.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.29,0.152,0.726,0.122,0,0.554744525547445,0.445255474452555,0,"Positive"
"3358","#reopencoaching #reopenkotacoaching #Reopencolleges #reopencollege #reopenschool PLEASE OPEN COLLEGE INSTITUTE WITH VACCINE CERTIFICATE. ","{0, 0, 0, 0, 0, 2.033, 0, 0, 0, 0, 0, 0}",0.465,0.216,0.784,0,0,1,0,0,"Positive"
"3359","  Please provide open the college with vaccination as in agriculture practical is important please give permission to Birsa agriculture university with vaccine certificate","{0, 1.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8, 1.3, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.66,0.234,0.766,0,0,1,0,0,"Positive"
"3360"," Just look at how UNH rewarded Sir Andrew Witty with the big job...Andrew Witty Optum Guy appointed to Imperial College Business School in London chairmanship of Advisory Board -owns 5 NHS trusts! ","{0, 0, 0, 0, 0, 0, 2.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1}",0.764,0.175,0.825,0,0,1,0,0,"Positive"
"3361","1/ How College COVID Vaccine Mandates Put Students In Danger: The excessively narrow medical exemptions for COVID vaccine mandates at many colleges put students at unnecessary risk of serious complications, including hospitalization and death. ","{0, 0, 0, 0, 0, 0, 0, 0, 0, -2.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.1, 0, -0.3, 0, 0, 0, 0, -2.9}",-0.866,0,0.737,0.263,0,0,1,0,"Negative"
"3362","  no stats on deaths from vaccine or the adverse effects. On the Zoe Kings College app lots of people reporting side effects, serious enough not to their 2nd jab","{0, -1.2, 0, 0, 0, 0, 0, 0, 0, -1.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.3, 0, 0, 0, 0, 0, 0}",-0.612,0,0.818,0.182,0,0,1,0,"Negative"
"3363","Sir, First Vaccine After College Exam ","{0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"3364","If you had Covid19 why mandate the vaccine, its lunacy! How College COVID Vaccine Mandates Put Students In Danger ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.4}",-0.571,0,0.83,0.17,0,0,1,0,"Negative"
"3365",": Vaccination centers for 18-44 age group: 1. GOVT.JUNIOR COLLEGE KACHIGUDA (Amberpet) - Pin: 500027Vaccine: COVAXIN. Cost: Free Total 1800 slots are available on Jul 06 (Dose1: 1800, Dose2: 0) CoWin: ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.511,0.099,0.901,0,0,1,0,0,"Positive"
"3366",": Vaccination centers for 18-44 age group: 1. Wesely Degree College Campus (Secunderabad) - Pin: 500003Vaccine: COVAXIN. Cost: Free Total 1800 slots are available on Jul 06 (Dose1: 1800, Dose2: 0) CoWin: ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.511,0.096,0.904,0,0,1,0,0,"Positive"
"3367",": Vaccination centers for 18-44 age group: 1. Mumtaz College Akberbagh (Saidabad) - Pin: 500059Vaccine: COVAXIN. Cost: Free Total 300 slots are available on Jul 06 (Dose1: 300, Dose2: 0) CoWin: ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.511,0.099,0.901,0,0,1,0,0,"Positive"
"3368",": Vaccination centers for 18-44 age group: 1. Chanchalguda Govt Jr. College (Charminar) - Pin: 500036Vaccine: COVAXIN. Cost: Free Total 800 slots are available on Jul 06 (Dose1: 800, Dose2: 0) CoWin: ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.511,0.096,0.904,0,0,1,0,0,"Positive"
"3369","None of the current vaccines have passed fertility, teratogenicity, or mutagenicity testing, thus may be contraindicated in women of childbearing potential or those about to become pregnant. ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"3370","finishing college tomorrow and celebrating w my second vaccine ","{0, 0, 0, 0, 2.7, 0, 0, 0, 0}",0.572,0.316,0.684,0,0,1,0,0,"Positive"
"3371","The entire first year medical school class at the College of Medicine in Phoenix has been exposed to COVID19. They have all received an email telling them this. The email only  suggests masking and vaccine because their university has been banned from public health measures.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, 0, 0, 0, 0}",-0.511,0,0.909,0.091,0,0,1,0,"Negative"
"3372"," Hey Gonz Im in a bit of a bad situation. My parents want me to take the vaccine to go to college. I dont want to due to the heart problems and the risk that come with it. However they still want me to take it. What should I do? If nothing could be done could you","{0, 0, 0, 0, 0, 0, 0, 0, 0, -2.5, 0, 0, 0, 0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.222, 0, 0, 0, 0, 0, -1.7, 0, 0, -1.1, 0, 0, 0, 0, 0, 0, 0, 0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.786,0.041,0.811,0.148,0,0.216931216931217,0.783068783068783,0,"Negative"
"3373","My latest, on problems from a medical perspective with college vaccine mandates.  ","{0, 0, 0, -1.7, 0, 0, 0, 0, 0, 0, 0, 0}",-0.402,0,0.803,0.197,0,0,1,0,"Negative"
"3374"," Plz plzzz sir last year college vala ni exam online lo plzzzz promotion nai aapo toh plzzz online exam lev... Offline exam bo risk che ajun bhi corona nathi gayo ane ketla ase ke jaye vaccine nai lithi ase plzzz plzzzz sir request to u online exam lo... Amari life sathe na ram..","{0, 0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.5, 0, 0, -1.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.318,0.023,0.912,0.064,0,0.264367816091954,0.735632183908046,0,"Negative"
"3375"," I might be skewing your results, but in Germany we had no vaccine against chickenpox available even when I was in college. I got mild chickenpox as a toddler and then a severe case with hospitalization in early college and shingles during my MA. #gobigorgohome ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.735,0,0.876,0.124,1,0,1,0,"Negative"
"3376","Punjab plans to give 1st Covid vaccine jabs to college students, staff in July ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"3377","Lehman College is an NYC COVID-19 vaccination site and offers the Pfizer-BioNTech vaccine every day, 10 a.m. - 6 p.m., no appointment needed. For more about the site, the vaccine, and CUNYs Fall 21 requirements, visit ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.296,0,0.941,0.059,0,0,1,0,"Negative"
"3378"," I had to get vaccinated to go to Kindergarten, college, and work in the food industry. My parents have scars from polio the vaccine. I dont give a shit what their feelings are.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.924, 0, 0, 0, 0}",0.445,0.081,0.919,0,0,1,0,0,"Positive"
"3379","FACTS#GoI had installed only 2 Oxygen plants in TS till April 18th#GoI didnt accord even one Medical college to TS among 157~20 states are not using #PMCARES ventilators that are beyond repair Garu has been requesting for a Vaccine testing lab since many yrs ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"3380","  And the position paper from the American College of Obstetrics and Gynecology on the use of COVID vaccine in pregnancy. Also updated this week:","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"3381","Punjab: All eligible college students, staffers to get first dose of COVID vaccine in July ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"3382"," So, killing a stranger across an ocean for a college degree, thats ok.But getting a society saving vaccine... thats where you draw the line?Wow. You cant think.","{0, 0, -3.693, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.69,0,0.852,0.148,0,0,1,0,"Negative"
"3383","#Kodagu has limited vaccine doses left and majority are to be used to inoculate college students as per state guidelines. Residents are struggling to get the 2nd dose and officials are helpless due to non-availaibity of the vaccines. The vaccination plan for July 6... ","{0, 0, -0.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.8, 0, 0, 0, 0, 0, 0, 0, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.772,0,0.842,0.158,0,0,1,0,"Negative"
"3384"," I had chickenpox AND still had to get the vaccine when i was in college.  My titers came back showing no immunity.  Let that be a lesson to the it\s better to get the illness those antibodies last longer crowd.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9, 0, 0, 0, -1.7, 0, 0, 0, 0, 0}",-0.25,0.063,0.83,0.107,0,0.370588235294118,0.629411764705882,0,"Negative"
"3385"," Watch for a jump in August/Sept as more young people are forced to take the vaccine to attend college.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, 0, 0, 0, 0, 0, 0, 0}",-0.459,0,0.864,0.136,0,0,1,0,"Negative"
"3386","Id bet my house on most people not seeing their vaccine-induced antibodies waning to a dangerous level within 2 years. But we need research with the largest possible dataset, says Daniel Altmann, a professor of immunology at Imperial College London","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.262,0,0.95,0.05,1,0,1,0,"Negative"
"3387","For college students  says to get vaccinated befor 8th July and I cant get dose 1 vaccine from mid may , once it was stopped befor two days of vaccination and till today I dont get it","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.226,0,0.95,0.05,0,0,1,0,"Negative"
"3388","All eligible college students, staffers to get first dose of COVID vaccine in July: Punjabgovt ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"3389"," So you went to college for science u would think the evidence based research that has been done you would think you would put ur knowledge of science to educate ur constituents on the benefits of the vaccine","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6, 0, 0, 0}",0.382,0.064,0.936,0,0,1,0,0,"Positive"
"3390","Punjab: All eligible college students, staffers to get first jab of COVID-19 vaccine in July ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"3391","I just got my first dose of Covid 19 Vaccine with Glutathione and Collagen. Charooot!  @ City College of San Jose Del Monte, Bulacan ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"3392"," But remember, hes not a Dr, not a medic, not even a scientist or college graduate. Hes just a weird computer guy who owns virus and vaccine patents that was a close friend and confidante of the convicted pedophile Epstein.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.3, 0, 0, 0, 0, 0, 0, 0}",0.502,0.095,0.86,0.045,1,0.678571428571428,0.321428571428571,0,"Positive"
"3393","Pfizer vaccine donation of 1 million doses all the way from Kalamazoo, Michigan the college town I called home to Malaysia.    ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"3394","As part of its commitment to promoting vaccination &amp; a return to the pre-pandemic normal, our sponsored institution  accepted an invitation from the  and the  to participate in the #COVIDCollegeChallenge. Read more: ","{0, 0, 0, 0, 1.6, 0, 1.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.735,0.199,0.801,0,0,1,0,0,"Positive"
"3395","#Punjab | All eligible college students, staffers to get first jab of COVID-19 vaccine in JulyREAD: ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"3396","Lets try to be informed about what we are being injected with. Is it the actual AstraZeneca vaccine (which was donated in limited qty) or a trial vaccine?  Reference: ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.9, 0, 0, 0, 0, 0, 0}",-0.226,0,0.936,0.064,0,0,1,0,"Negative"
"3397","Finally my parents got first dose of the Sinopharm Covid vaccine after staying on the queue for almost 7 hours from 8:45am to 4:00pm today at Vidyaloka College, Galle. Hope the next one will be hassle free compared to this one ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9, 0, 0, 0, 0, 0, 0, 2.3, 0, 0, 0, 0}",0.735,0.137,0.863,0,0,1,0,0,"Positive"
"3398","   Source: ","{0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"3399"," Sir whose 18 is not completed, vaccine is not being given to him, so how will that child go to school and college?","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"3400"," #YGS This guy hit reply all when my college sent an email to everyone saying the vaccine would be required to be on campus ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"3401","Eligible #college students, staffers in #Punjab to get 1st jab of #COVID19vaccine in July#COVID19 #Coronavirus #PunjabNews ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"3402","Union Minister of State for Defence   today received second dose of Vaccine at Goa Medical College Hospital, Bambolim. || #PRIMEGOA #TV_CHANNEL #GOA #PRIMEUPDATE #GOANEWS || ","{0, 0, 0, 0, 0, 0.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.103,0.055,0.945,0,0,1,0,0,"Positive"
"3403","The vaccination at Agro College for the transport sector as economic frontliners. To allay vaccine hesitancy, Dumper Partylist extends grocery packs for all the vaccinated drivers &amp; conductors. It also pledged to cover the honoraria for 30 vaccinators &amp; doctors. ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.9, -1.2, 0, 0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6, 0, 0, 0, 0, 0}",-0.25,0.072,0.833,0.095,0,0.431137724550898,0.568862275449102,0,"Negative"
"3404","ive gotten five emails from the service my college used to collect our medical records that my covid vaccine record is compliant. i get it now. i submitted the thing right. can you stop emailing me","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.2, 0, 0}",-0.296,0,0.941,0.059,0,0,1,0,"Negative"
"3405","Felt sick- CovidGot up caught-Mental sicknessFamily tensions in lockdown-DepressionVaccine-painNow my college has to take Offline exam ..Living life to the fullest..#COVID19 #anxiety #Exams #vaccineSideEffects #Universityexam  #life  #idontevenknow what to do.","{0, -2.3, 0, 0, 0, 0, -1.7, 0, 0, 0, 0, 0, 0, 0, -0.5, 0, 0, 0, 0, 0, 0, -0.7, 0, 0, 0, 0, 0, 0, 0, 0}",-0.802,0,0.739,0.261,0,0,1,0,"Negative"
"3406","Wednesdays drawing also picked the first winner of four $125,000 college scholarships for anyone ages 12 to 17 who has gotten at least one vaccine dose. ","{0, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.586,0.132,0.868,0,0,1,0,0,"Positive"
"3407","Have you booked your vaccine yet? The vaccine hub on College Lane Campus is only available for 2 more weeks, so make sure you book in asap!Book now and help keep our community safe: ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57835, 0, 0, 0, 0, 0, 0, 1.7, 0, 0, 0, 1.9}",0.816,0.215,0.785,0,0,1,0,0,"Positive"
"3408","Today received second dose of Vaccine at Goa Medical College, Bambolim.Urging all those who are not vaccinated to get your dose at earliest.#staysafe #StayHealthy ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"3409"," Makes no sense. Anyone who studied science in college understands that you cannot vaccinate while a virus is actively infecting people.  This is common knowledge in science. The vaccine is what creates a pathway for the virus to find a workaround. Its THE DEFINITION of a variant","{0, 0, -1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.296,0.085,0.872,0.043,0,0.6640625,0.3359375,0,"Positive"
"3410","#TITANSthrive: The Metrobank Group launches its COVID-19 vaccination program today. We have the Manila Doctors College of Nursing Dean Katherine Vera Lucas as one of the firsts to receive the first dose of the Moderna vaccine. Together, we will thrive.  ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"3411","  taloja law college name in PMC list for vaccination today. But at the centre they are saying no vaccine available.. We feel its a SCAM.. A big scam.. ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.8, 0, 0, 0, 0, 0, 0, -5.1495, 0, 0, -4.05}",-0.943,0,0.65,0.35,1,0,1,0,"Negative"
"3412","Found out a college homey past...they say his 2nd vaccine shot played a part in it.  ugh","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4, 0, 0, 0, 0, -1.8}",-0.103,0.119,0.743,0.139,0,0.461240310077519,0.538759689922481,0,"Negative"
"3413"," First of all COVID is real but the vaccine is not working. A college baseball team got the full vaccine and they tested positive for COVID","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.9, 0, 0}",0.71,0.159,0.841,0,1,1,0,0,"Positive"
